3.048538e+01	1.248394e+01
4.025961e+01	1.158961e+01
5.126163e+01	1.135154e+01
6.038193e+01	1.167291e+01
6.826634e+01	1.164992e+01
8.050910e+01	1.156908e+01
9.149010e+01	1.214190e+01
1.016404e+02	1.274505e+01
1.103466e+02	1.303480e+01
1.184037e+02	1.435312e+01
1.380739e+02	1.587064e+01
