2.975114e+01	4.760043    
3.960746e+01	3.266945    
5.075473e+01	3.443309    
5.962454e+01	3.371648    
6.766427e+01	3.149904    
7.960622e+01	2.361425    
9.072454e+01	1.625577    
1.008113e+02	8.921682e-01
1.096650e+02	3.137228e-01
1.176645e+02	-1.174983    
1.378268e+02	-2.996549    
