2.943177e+01	3.787460    
3.915975e+01	3.278008    
5.051950e+01	2.489297    
5.988029e+01	2.375683    
6.776082e+01	2.086544    
8.024847e+01	1.987749    
9.087384e+01	1.990713    
1.010579e+02	1.796746    
1.095856e+02	1.684450    
1.181280e+02	1.690707    
1.382978e+02	1.382138    
