2.966843e+01	1.608067    
3.988210e+01	1.931705    
5.110021e+01	1.924652    
6.005436e+01	2.123345    
6.796001e+01	2.228394    
8.003031e+01	2.425128    
9.125821e+01	2.512372    
1.016470e+02	2.521558    
1.103836e+02	2.626085    
1.184741e+02	2.510979    
1.383995e+02	2.325564    
