3.002110e+01	1.009365    
3.999689e+01	1.110158    
5.139205e+01	2.024725e-01
6.012498e+01	4.093164e-01
6.821679e+01	1.008359e-01
7.987205e+01	7.047475e-01
9.107731e+01	3.127763e-01
1.008385e+02	2.144507e-01
1.097820e+02	5.032272e-01
1.176940e+02	1.003425    
1.376245e+02	5.956448e-01
